t_s,force_N
17.480,61.631
17.490,62.982
17.500,60.612
17.510,64.811
17.520,62.581
17.530,66.857
17.540,60.255
17.550,63.251
17.560,65.502
17.570,66.437
17.580,62.978
17.590,61.948
17.600,61.673
17.610,63.381
17.620,64.165
17.630,65.807
17.640,65.804
17.650,65.494
17.660,65.843
17.670,60.914
17.680,61.887
17.690,63.865
17.700,63.788
17.710,61.619
17.720,61.146
17.730,62.641
17.740,60.744
17.750,62.190
17.760,64.144
17.770,64.795
17.780,63.627
17.790,64.551
17.800,61.140
17.810,65.011
17.820,63.171
17.830,62.467
17.840,61.674
17.850,62.910
17.860,62.542
17.870,60.910
17.880,63.499
17.890,65.878
17.900,60.753
17.910,61.283
17.920,65.379
17.930,62.726
17.940,64.744
17.950,62.264
17.960,65.728
17.970,65.057
17.980,60.869
17.990,59.964
18.000,64.043
18.010,61.481
18.020,61.428
18.030,64.618
18.040,62.740
18.050,61.571
18.060,63.013
18.070,66.078
18.080,59.935
18.090,66.667
18.100,62.761
18.110,66.079
18.120,64.414
18.130,63.046
18.140,60.080
18.150,64.853
18.160,64.768
18.170,66.002
18.180,64.401
18.190,61.993
18.200,60.570
18.210,64.599
18.220,66.204
18.230,62.830
18.240,65.010
18.250,61.530
18.260,60.266
18.270,66.593
18.280,60.502
18.290,65.044
18.300,63.554
18.310,61.286
18.320,60.986
18.330,60.410
18.340,62.184
18.350,62.062
18.360,63.137
18.370,65.386
18.380,64.567
18.390,62.342
18.400,61.171
18.410,59.806
18.420,60.903
18.430,61.352
18.440,62.299
18.450,65.440
18.460,61.814
18.470,60.795
18.480,60.659
18.490,61.666
18.500,61.802
18.510,62.668
18.520,61.239
18.530,65.703
18.540,64.393
18.550,64.484
18.560,66.572
18.570,60.008
18.580,62.550
18.590,64.932
18.600,63.442
18.610,61.144
18.620,60.091
18.630,64.804
18.640,60.978
18.650,62.572
18.660,63.973
18.670,61.181
18.680,65.738
18.690,66.227
18.700,61.672
18.710,60.110
18.720,61.800
18.730,60.660
18.740,66.001
18.750,61.961
18.760,63.781
18.770,60.454
18.780,63.669
18.790,61.123
18.800,60.490
18.810,63.004
18.820,62.250
18.830,61.035
18.840,60.775
18.850,62.656
18.860,62.197
18.870,63.545
18.880,60.411
18.890,62.592
18.900,60.876
18.910,65.480
18.920,62.602
18.930,61.448
18.940,62.973
18.950,60.576
18.960,59.808
18.970,65.794
18.980,60.986
18.990,65.197
19.000,65.101
19.010,66.174
19.020,65.050
19.030,62.328
19.040,64.598
19.050,65.949
19.060,61.889
19.070,65.203
19.080,66.321
19.090,62.168
19.100,65.754
19.110,64.037
19.120,65.796
19.130,65.074
19.140,60.457
19.150,60.099
19.160,62.205
19.170,61.399
19.180,61.476
19.190,65.550
19.200,62.611
19.210,66.381
19.220,65.169
19.230,63.336
19.240,62.136
19.250,61.036
19.260,61.129
19.270,63.789
19.280,65.249
19.290,60.797
19.300,60.723
19.310,60.357
19.320,62.066
19.330,59.710
19.340,64.830
19.350,63.728
19.360,63.707
19.370,60.226
19.380,59.934
19.390,61.860
19.400,60.470
19.410,60.069
19.420,66.147
19.430,63.305
19.440,62.001
19.450,64.870
19.460,59.986
19.470,62.687
19.480,63.365
19.490,61.740
19.500,61.516
19.510,59.610
19.520,61.110
19.530,63.260
19.540,64.455
19.550,63.827
19.560,63.309
19.570,63.063
19.580,63.630
19.590,64.582
19.600,60.704
19.610,66.157
19.620,65.323
19.630,62.613
19.640,62.106
19.650,62.993
19.660,63.052
19.670,65.738
19.680,65.904
19.690,62.122
19.700,61.079
19.710,61.401
19.720,59.950
19.730,61.987
19.740,59.455
19.750,65.729
19.760,64.790
19.770,63.132
19.780,61.730
19.790,61.471
19.800,63.212
19.810,64.300
19.820,65.266
19.830,65.323
19.840,65.831
19.850,65.012
19.860,63.604
19.870,62.025
19.880,64.590
19.890,62.567
19.900,63.647
19.910,65.829
19.920,66.135
19.930,62.558
19.940,64.394
19.950,61.049
19.960,59.355
19.970,65.089
19.980,63.580
19.990,61.102
20.000,64.378
20.010,65.195
20.020,60.276
20.030,60.338
20.040,63.943
20.050,59.419
20.060,61.336
20.070,63.217
20.080,59.586
20.090,64.661
20.100,65.443
20.110,59.388
20.120,60.971
20.130,62.768
20.140,64.840
20.150,59.464
20.160,61.794
20.170,62.735
20.180,62.981
20.190,66.014
20.200,60.626
20.210,63.539
20.220,64.085
20.230,61.430
20.240,62.796
20.250,60.309
20.260,60.710
20.270,65.380
20.280,60.862
20.290,60.231
20.300,64.049
20.310,60.439
20.320,62.949
20.330,59.357
20.340,62.660
20.350,62.427
20.360,62.936
20.370,65.333
20.380,60.084
20.390,60.981
20.400,61.522
20.410,63.881
20.420,65.906
20.430,59.973
20.440,65.182
20.450,63.828
20.460,59.734
20.470,59.290
20.480,65.265
20.490,59.823
20.500,61.671
20.510,59.830
20.520,59.711
20.530,61.271
20.540,60.380
20.550,60.988
20.560,59.722
20.570,60.614
20.580,64.554
20.590,60.221
20.600,63.977
20.610,62.149
20.620,62.385
20.630,64.849
20.640,65.876
20.650,59.361
20.660,61.645
20.670,61.043
20.680,65.518
20.690,60.913
20.700,64.103
20.710,65.639
20.720,62.260
20.730,60.732
20.740,64.644
20.750,62.021
20.760,61.935
20.770,62.811
20.780,60.480
20.790,60.042
20.800,63.389
20.810,59.578
20.820,61.505
20.830,60.443
20.840,62.338
20.850,62.791
20.860,60.823
20.870,64.058
20.880,63.695
20.890,61.359
20.900,59.214
20.910,64.183
20.920,64.973
20.930,63.830
20.940,65.652
20.950,65.405
20.960,59.690
20.970,61.592
20.980,65.349
20.990,62.801
21.000,62.755
21.010,64.747
21.020,62.919
21.030,62.800
21.040,59.903
21.050,59.807
21.060,63.082
21.070,62.581
21.080,62.287
21.090,61.525
21.100,59.834
21.110,62.710
21.120,62.034
21.130,65.486
21.140,65.853
21.150,60.650
21.160,63.676
21.170,61.158
21.180,65.436
21.190,62.465
21.200,64.631
21.210,59.748
21.220,65.831
21.230,64.633
21.240,61.882
21.250,61.631
21.260,60.353
21.270,59.075
21.280,59.809
21.290,59.996
21.300,59.438
21.310,64.614
21.320,61.739
21.330,64.144
21.340,60.614
21.350,65.521
21.360,60.866
21.370,60.251
21.380,61.838
21.390,59.553
21.400,60.106
21.410,62.816
21.420,64.017
21.430,62.963
21.440,64.458
21.450,60.749
21.460,62.698
21.470,64.950
21.480,60.705
21.490,61.407
21.500,63.811
21.510,59.201
21.520,64.403
21.530,64.318
21.540,59.750
21.550,59.194
21.560,60.571
21.570,63.735
21.580,61.199
21.590,64.985
21.600,60.370
21.610,62.257
21.620,61.407
21.630,62.099
21.640,62.806
21.650,61.787
21.660,58.955
21.670,61.228
21.680,59.874
21.690,59.243
21.700,63.764
21.710,61.779
21.720,64.347
21.730,64.713
21.740,63.678
21.750,64.616
21.760,60.985
21.770,62.598
21.780,60.101
21.790,62.309
21.800,60.069
21.810,61.463
21.820,61.370
21.830,60.792
21.840,64.163
21.850,64.669
21.860,63.131
21.870,62.032
21.880,65.336
21.890,63.410
21.900,62.566
21.910,63.305
21.920,61.563
21.930,63.725
21.940,61.201
21.950,60.589
21.960,64.244
21.970,60.408
21.980,60.689
21.990,62.024
22.000,62.430
22.010,64.924
22.020,60.548
22.030,60.397
22.040,65.218
22.050,65.413
22.060,62.662
22.070,61.160
22.080,62.282
22.090,59.758
22.100,62.824
22.110,60.003
22.120,62.529
22.130,61.259
22.140,65.144
22.150,63.774
22.160,59.542
22.170,59.870
22.180,61.963
22.190,64.541
22.200,59.569
22.210,60.852
22.220,61.287
22.230,60.746
22.240,61.312
22.250,60.136
22.260,65.317
22.270,61.990
22.280,64.807
22.290,59.623
22.300,59.316
22.310,64.718
22.320,62.641
22.330,64.792
22.340,61.280
22.350,63.135
22.360,63.356
22.370,61.578
22.380,59.198
22.390,60.446
22.400,63.414
22.410,64.783
22.420,63.586
22.430,61.785
22.440,58.813
22.450,63.206
22.460,64.285
22.470,63.536
22.480,61.933
22.490,62.292
22.500,60.232
22.510,60.603
22.520,59.690
22.530,63.950
22.540,62.515
22.550,62.453
22.560,64.939
22.570,60.960
22.580,58.772
22.590,61.681
22.600,62.353
22.610,60.550
22.620,61.294
22.630,59.948
22.640,64.744
22.650,61.955
22.660,59.247
22.670,62.670
22.680,59.594
22.690,65.084
22.700,63.777
22.710,62.664
22.720,62.238
22.730,60.362
22.740,65.179
22.750,61.240
22.760,58.784
22.770,63.291
22.780,59.612
22.790,62.789
22.800,58.793
22.810,63.437
22.820,59.143
22.830,64.146
22.840,62.209
22.850,59.163
22.860,63.511
22.870,64.660
22.880,59.751
22.890,65.180
22.900,59.185
22.910,58.625
22.920,62.872
22.930,58.939
22.940,61.745
22.950,64.471
22.960,64.529
22.970,58.923
22.980,62.068
22.990,59.814
23.000,63.685
23.010,63.791
23.020,60.786
23.030,60.712
23.040,65.138
23.050,62.563
23.060,64.154
23.070,58.629
23.080,63.077
23.090,61.418
23.100,64.150
23.110,64.229
23.120,60.879
23.130,60.556
23.140,63.252
23.150,63.276
23.160,62.665
23.170,61.439
23.180,62.504
23.190,62.091
23.200,63.604
23.210,63.793
23.220,63.894
23.230,59.018
23.240,61.776
23.250,60.404
23.260,64.543
23.270,62.010
23.280,62.161
23.290,58.748
23.300,60.905
23.310,62.304
23.320,61.382
23.330,60.786
23.340,62.955
23.350,58.392
23.360,62.361
23.370,59.187
23.380,62.766
23.390,60.298
23.400,59.993
23.410,63.827
23.420,61.293
23.430,60.545
23.440,60.528
23.450,64.711
23.460,58.961
23.470,59.498
23.480,60.070
23.490,60.696
23.500,60.891
23.510,60.001
23.520,62.121
23.530,59.349
23.540,64.913
23.550,59.974
23.560,64.182
23.570,61.804
23.580,63.842
23.590,61.464
23.600,58.638
23.610,63.502
23.620,60.485
23.630,61.763
23.640,58.606
23.650,61.110
23.660,64.222
23.670,59.051
23.680,62.431
23.690,63.715
23.700,63.914
23.710,61.922
23.720,59.424
23.730,63.008
23.740,58.445
23.750,61.161
23.760,62.371
23.770,62.721
23.780,59.076
23.790,58.392
23.800,62.023
23.810,61.080
23.820,62.079
23.830,61.783
23.840,62.899
23.850,63.233
23.860,64.491
23.870,59.002
23.880,58.393
23.890,64.756
23.900,61.784
23.910,61.201
23.920,59.754
23.930,61.757
23.940,64.721
23.950,60.432
23.960,60.886
23.970,61.184
23.980,60.468
23.990,63.321
24.000,63.633
24.010,62.021
24.020,62.211
24.030,59.663
24.040,59.688
24.050,63.944
24.060,62.338
24.070,63.905
24.080,63.639
24.090,59.088
24.100,61.132
24.110,63.984
24.120,64.220
24.130,64.843
24.140,58.517
24.150,61.058
24.160,62.924
24.170,62.509
24.180,61.278
24.190,62.525
24.200,64.601
24.210,63.989
24.220,58.747
24.230,61.872
24.240,60.155
24.250,58.666
24.260,62.861
24.270,58.452
24.280,60.680
24.290,63.634
24.300,59.103
24.310,60.814
24.320,61.431
24.330,61.939
24.340,60.603
24.350,64.705
24.360,61.265
24.370,58.251
24.380,64.148
24.390,63.606
24.400,64.841
24.410,61.110
24.420,58.139
24.430,60.628
24.440,58.714
24.450,59.240
24.460,60.456
24.470,60.956
24.480,63.257
24.490,64.907
24.500,60.764
24.510,60.780
24.520,62.459
24.530,62.360
24.540,62.420
24.550,61.860
24.560,58.383
24.570,59.583
24.580,59.236
24.590,63.322
24.600,60.310
24.610,61.104
24.620,63.355
24.630,62.019
24.640,59.232
24.650,64.213
24.660,60.148
24.670,63.773
24.680,63.029
24.690,63.539
24.700,58.939
24.710,64.624
24.720,59.294
24.730,63.245
24.740,60.123
24.750,60.834
24.760,64.278
24.770,58.277
24.780,63.543
24.790,63.281
24.800,63.177
24.810,59.568
24.820,60.754
24.830,60.952
24.840,64.145
24.850,59.103
24.860,62.618
24.870,63.002
24.880,64.005
24.890,63.269
24.900,63.199
24.910,62.820
24.920,62.162
24.930,60.796
24.940,64.397
24.950,64.302
24.960,64.235
24.970,59.469
24.980,63.054
24.990,60.017
25.000,59.915
25.010,64.008
25.020,63.834
25.030,61.966
25.040,62.530
25.050,64.155
25.060,63.518
25.070,59.579
25.080,62.408
25.090,57.977
25.100,60.561
25.110,60.783
25.120,62.795
25.130,61.176
25.140,61.704
25.150,60.568
25.160,61.768
25.170,61.436
25.180,63.921
25.190,61.892
25.200,57.967
25.210,60.303
25.220,64.525
25.230,59.306
25.240,64.078
25.250,64.612
25.260,60.210
25.270,64.646
25.280,60.925
25.290,58.276
25.300,61.156
25.310,63.228
25.320,62.965
25.330,58.355
25.340,60.401
25.350,61.690
25.360,60.217
25.370,60.608
25.380,62.055
25.390,59.938
25.400,58.526
25.410,63.104
25.420,60.502
25.430,62.814
25.440,63.246
25.450,58.236
25.460,60.669
25.470,60.386
25.480,60.753
25.490,59.464
25.500,58.481
25.510,58.637
25.520,63.415
25.530,59.222
25.540,64.400
25.550,61.018
25.560,63.138
25.570,61.892
25.580,60.047
25.590,59.057
25.600,60.138
25.610,62.468
25.620,59.163
25.630,58.014
25.640,58.988
25.650,64.132
25.660,61.569
25.670,63.823
25.680,61.637
25.690,60.780
25.700,61.912
25.710,64.057
25.720,64.274
25.730,59.371
25.740,60.028
25.750,59.985
25.760,63.637
25.770,60.236
25.780,63.016
25.790,59.765
25.800,60.261
25.810,59.833
25.820,63.768
25.830,58.151
25.840,60.233
25.850,61.444
25.860,60.600
25.870,61.425
25.880,60.438
25.890,63.999
25.900,63.029
25.910,62.476
25.920,60.328
25.930,63.890
25.940,61.300
25.950,63.051
25.960,62.308
25.970,63.304
25.980,58.760
25.990,60.344
26.000,59.324
26.010,62.516
26.020,58.264
26.030,60.778
26.040,58.154
26.050,59.630
26.060,62.438
26.070,61.494
26.080,58.878
26.090,59.199
26.100,62.168
26.110,60.994
26.120,59.987
26.130,62.178
26.140,57.963
26.150,62.096
26.160,62.297
26.170,59.377
26.180,63.481
26.190,58.698
26.200,62.239
26.210,63.924
26.220,59.281
26.230,62.261
26.240,59.640
26.250,59.948
26.260,61.569
26.270,62.577
26.280,62.876
26.290,59.654
26.300,61.088
26.310,64.244
26.320,63.981
26.330,63.674
26.340,59.081
26.350,61.004
26.360,60.451
26.370,62.379
26.380,64.248
26.390,63.089
26.400,61.089
26.410,62.047
26.420,59.290
26.430,58.672
26.440,58.723
26.450,63.613
26.460,57.851
26.470,62.819
26.480,63.196
26.490,63.032
26.500,63.452
26.510,59.908
26.520,57.954
26.530,62.920
26.540,59.095
26.550,59.957
26.560,64.021
26.570,64.232
26.580,59.129
26.590,62.659
26.600,58.853
26.610,60.580
26.620,59.247
26.630,63.009
26.640,63.540
26.650,60.230
26.660,60.879
26.670,57.803
26.680,63.736
26.690,62.780
26.700,58.278
26.710,58.931
26.720,59.109
26.730,61.221
26.740,59.003
26.750,62.776
26.760,62.343
26.770,59.232
26.780,59.938
26.790,58.834
26.800,61.290
26.810,60.302
26.820,63.137
26.830,61.091
26.840,59.983
26.850,57.853
26.860,62.282
26.870,57.869
26.880,60.585
26.890,63.513
26.900,58.677
26.910,59.736
26.920,63.925
26.930,59.659
26.940,61.964
26.950,57.448
26.960,60.309
26.970,61.343
26.980,60.193
26.990,58.912
27.000,59.512
27.010,57.510
27.020,61.311
27.030,63.450
27.040,58.165
27.050,63.118
27.060,57.650
27.070,59.613
27.080,62.747
27.090,59.615
27.100,62.477
27.110,62.315
27.120,63.545
27.130,59.847
27.140,64.024
27.150,61.599
27.160,63.101
27.170,59.220
27.180,60.686
27.190,61.035
27.200,59.517
27.210,62.119
27.220,62.980
27.230,59.888
27.240,58.449
27.250,62.440
27.260,61.975
27.270,60.474
27.280,59.635
27.290,62.518
27.300,61.206
27.310,62.470
27.320,60.777
27.330,58.627
27.340,61.661
27.350,60.561
27.360,59.496
27.370,61.732
27.380,60.840
27.390,62.081
27.400,59.283
27.410,60.506
27.420,60.825
27.430,62.803
27.440,61.431
27.450,63.068
27.460,60.677
27.470,58.780
27.480,62.460
27.490,60.531
27.500,62.681
27.510,63.357
27.520,62.133
27.530,63.466
27.540,61.639
27.550,60.064
27.560,60.584
27.570,63.014
27.580,62.515
27.590,63.470
27.600,61.728
27.610,58.419
27.620,60.683
27.630,60.569
27.640,62.988
27.650,59.721
27.660,58.760
27.670,63.546
27.680,63.361
27.690,63.204
27.700,58.393
27.710,60.750
27.720,57.537
27.730,58.698
27.740,60.827
27.750,58.143
27.760,57.342
27.770,61.495
27.780,61.459
27.790,63.650
27.800,60.143
27.810,61.071
27.820,63.953
27.830,57.664
27.840,58.209
27.850,62.043
27.860,58.868
27.870,60.803
27.880,63.146
27.890,59.707
27.900,60.306
27.910,57.850
27.920,59.614
27.930,60.402
27.940,60.512
27.950,63.229
27.960,60.127
27.970,58.107
27.980,60.516
27.990,59.716
28.000,61.087
28.010,57.824
28.020,61.928
28.030,63.029
28.040,62.374
28.050,57.993
28.060,61.210
28.070,60.182
28.080,57.922
28.090,62.549
28.100,61.240
28.110,60.831
28.120,61.317
28.130,63.055
28.140,63.199
28.150,60.734
28.160,60.351
28.170,58.951
28.180,59.541
28.190,62.025
28.200,60.404
28.210,63.308
28.220,59.818
28.230,59.561
28.240,63.058
28.250,59.083
28.260,57.292
28.270,60.924
28.280,63.283
28.290,60.333
28.300,59.985
28.310,59.358
28.320,57.182
28.330,63.190
28.340,60.585
28.350,62.494
28.360,63.724
28.370,59.534
28.380,62.821
28.390,60.113
28.400,63.224
28.410,62.407
28.420,58.958
28.430,58.871
28.440,62.015
28.450,63.224
28.460,62.739
28.470,60.809
28.480,58.452
28.490,60.323
28.500,59.765
28.510,57.355
28.520,57.795
28.530,62.216
28.540,60.295
28.550,59.585
28.560,61.028
28.570,62.211
28.580,62.711
28.590,60.436
28.600,61.319
28.610,57.727
28.620,63.038
28.630,59.424
28.640,58.964
28.650,60.997
28.660,58.564
28.670,60.538
28.680,62.834
28.690,61.106
28.700,63.203
28.710,62.380
28.720,63.082
28.730,60.830
28.740,62.174
28.750,63.242
28.760,57.609
28.770,59.749
28.780,57.443
28.790,62.548
28.800,61.468
28.810,62.289
28.820,61.696
28.830,58.585
28.840,60.386
28.850,57.961
28.860,60.181
28.870,57.579
28.880,58.705
28.890,58.429
28.900,63.237
28.910,56.921
28.920,57.383
28.930,63.423
28.940,63.023
28.950,61.096
28.960,57.271
28.970,57.411
28.980,60.577
28.990,57.425
29.000,61.159
29.010,57.600
29.020,58.733
29.030,60.643
29.040,61.227
29.050,61.149
29.060,59.541
29.070,57.019
29.080,56.848
29.090,57.773
29.100,59.349
29.110,60.945
29.120,59.979
29.130,57.450
29.140,59.355
29.150,60.296
29.160,60.855
29.170,60.291
29.180,62.612
29.190,58.189
29.200,62.765
29.210,62.715
29.220,60.921
29.230,62.862
29.240,59.709
29.250,56.923
29.260,58.851
29.270,61.568
29.280,59.830
29.290,57.590
29.300,57.133
29.310,61.503
29.320,59.431
29.330,56.877
29.340,61.495
29.350,61.131
29.360,57.350
29.370,61.495
29.380,57.796
29.390,62.628
29.400,62.707
29.410,61.601
29.420,60.857
29.430,60.487
29.440,57.730
29.450,59.004
29.460,58.089
29.470,59.719
29.480,61.920
29.490,61.032
29.500,57.367
29.510,60.209
29.520,63.110
29.530,59.004
29.540,57.173
29.550,58.306
29.560,60.401
29.570,61.750
29.580,57.767
29.590,59.498
29.600,58.256
29.610,57.682
29.620,57.665
29.630,62.562
29.640,58.870
29.650,60.718
29.660,59.914
29.670,63.371
29.680,58.313
29.690,57.155
29.700,59.078
29.710,61.138
29.720,59.810
29.730,61.059
29.740,63.398
29.750,60.430
29.760,63.050
29.770,59.812
29.780,59.258
29.790,63.019
29.800,63.147
29.810,61.828
29.820,62.511
29.830,60.987
29.840,61.142
29.850,57.413
29.860,62.562
29.870,58.556
29.880,60.273
29.890,57.140
29.900,59.935
29.910,58.665
29.920,62.582
29.930,58.020
29.940,59.639
29.950,62.252
29.960,61.172
29.970,61.251
29.980,59.953
29.990,57.378
30.000,62.142
30.010,59.634
30.020,62.625
30.030,67.352
30.040,63.690
30.050,65.267
30.060,67.672
30.070,68.898
30.080,71.522
30.090,69.366
30.100,74.830
30.110,74.757
30.120,77.741
30.130,77.607
30.140,76.395
30.150,80.042
30.160,79.627
30.170,80.267
30.180,84.655
30.190,83.619
30.200,89.711
30.210,91.958
30.220,87.699
30.230,94.758
30.240,93.935
30.250,96.538
30.260,94.781
30.270,98.179
30.280,101.551
30.290,99.980
30.300,98.479
30.310,100.305
30.320,105.069
30.330,105.077
30.340,105.670
30.350,107.796
30.360,107.464
30.370,114.007
30.380,112.804
30.390,115.313
30.400,114.477
30.410,116.959
30.420,121.510
30.430,117.684
30.440,120.908
30.450,121.676
30.460,125.602
30.470,125.816
30.480,128.624
30.490,127.707
30.500,132.929
30.510,133.983
30.520,132.552
30.530,132.447
30.540,133.054
30.550,135.877
30.560,139.894
30.570,141.420
30.580,142.614
30.590,143.298
30.600,143.855
30.610,147.549
30.620,144.723
30.630,149.346
30.640,149.615
30.650,153.502
30.660,150.545
30.670,152.188
30.680,151.959
30.690,154.610
30.700,155.844
30.710,160.348
30.720,158.526
30.730,161.603
30.740,161.254
30.750,163.292
30.760,165.709
30.770,163.888
30.780,167.329
30.790,170.883
30.800,173.757
30.810,174.020
30.820,174.969
30.830,177.264
30.840,177.329
30.850,174.682
30.860,178.420
30.870,183.281
30.880,182.341
30.890,183.491
30.900,183.132
30.910,187.245
30.920,188.714
30.930,187.788
30.940,188.165
30.950,190.488
30.960,191.879
30.970,192.015
30.980,198.928
30.990,196.588
31.000,199.233
31.010,196.229
31.020,201.976
31.030,200.869
31.040,197.952
31.050,197.582
31.060,199.293
31.070,197.394
31.080,201.501
31.090,200.875
31.100,196.292
31.110,201.771
31.120,199.647
31.130,200.131
31.140,200.834
31.150,200.858
31.160,200.896
31.170,199.293
31.180,200.455
31.190,200.493
31.200,197.689
31.210,196.479
31.220,199.305
31.230,195.566
31.240,197.980
31.250,196.166
31.260,195.812
31.270,199.505
31.280,200.896
31.290,200.019
31.300,198.552
31.310,197.559
31.320,197.322
31.330,198.155
31.340,198.058
31.350,200.203
31.360,197.903
31.370,199.935
31.380,196.421
31.390,196.287
31.400,198.424
31.410,197.280
31.420,200.803
31.430,198.625
31.440,199.972
31.450,196.128
31.460,198.799
31.470,198.945
31.480,196.805
31.490,196.817
31.500,198.553
31.510,200.528
31.520,198.324
31.530,197.057
31.540,196.935
31.550,196.448
31.560,196.444
31.570,197.294
31.580,194.879
31.590,199.961
31.600,197.332
31.610,201.557
31.620,201.176
31.630,194.887
31.640,197.498
31.650,199.021
31.660,201.587
31.670,200.999
31.680,197.143
31.690,198.323
31.700,198.416
31.710,197.510
31.720,200.057
31.730,198.642
31.740,198.030
31.750,200.150
31.760,198.557
31.770,198.217
31.780,196.947
31.790,198.477
31.800,200.194
31.810,196.338
31.820,195.287
31.830,194.692
31.840,196.935
31.850,201.130
31.860,199.357
31.870,200.657
31.880,199.432
31.890,201.254
31.900,199.647
31.910,198.058
31.920,200.817
31.930,199.798
31.940,194.871
31.950,199.035
31.960,199.134
31.970,195.119
31.980,196.916
31.990,195.325
32.000,62.409
32.010,58.632
32.020,60.141
32.030,60.415
32.040,62.633
32.050,58.667
32.060,57.642
32.070,59.901
32.080,60.486
32.090,57.338
32.100,61.251
32.110,61.379
32.120,59.397
32.130,60.586
32.140,60.452
32.150,62.670
32.160,61.303
32.170,60.937
32.180,60.617
32.190,57.684
32.200,57.641
32.210,60.005
32.220,56.300
32.230,57.577
32.240,59.984
32.250,59.314
32.260,62.440
32.270,62.694
32.280,58.424
32.290,58.774
32.300,60.000
32.310,58.914
32.320,60.335
32.330,56.781
32.340,56.874
32.350,61.457
32.360,57.114
32.370,61.510
32.380,61.656
32.390,59.800
32.400,58.544
32.410,61.917
32.420,61.500
32.430,58.628
32.440,61.670
32.450,60.273
32.460,60.784
32.470,57.430
32.480,62.522
32.490,57.606
32.500,60.901
32.510,61.880
32.520,60.250
32.530,59.325
32.540,57.321
32.550,56.656
32.560,57.759
32.570,61.059
32.580,58.608
32.590,61.237
32.600,60.605
32.610,57.131
32.620,59.006
32.630,60.521
32.640,60.232
32.650,61.115
32.660,58.733
32.670,61.288
32.680,62.208
32.690,60.624
32.700,62.125
32.710,61.205
32.720,56.524
32.730,61.359
32.740,61.906
32.750,56.880
32.760,60.988
32.770,60.668
32.780,57.122
32.790,55.783
32.800,55.802
32.810,58.583
32.820,55.755
32.830,60.190
32.840,55.721
32.850,58.636
32.860,60.637
32.870,61.549
32.880,56.138
32.890,56.747
32.900,57.829
32.910,59.970
32.920,60.331
32.930,61.650
32.940,62.000
32.950,58.984
32.960,61.293
32.970,61.172
32.980,58.108
32.990,56.470
33.000,56.420
33.010,56.843
33.020,57.539
33.030,56.960
33.040,57.268
33.050,55.657
33.060,61.176
33.070,59.720
33.080,61.899
33.090,62.116
33.100,62.035
33.110,57.604
33.120,56.002
33.130,60.649
33.140,59.720
33.150,56.792
33.160,60.375
33.170,59.706
33.180,59.236
33.190,61.809
33.200,57.022
33.210,61.309
33.220,59.512
33.230,56.425
33.240,60.652
33.250,61.901
33.260,55.692
33.270,57.588
33.280,57.259
33.290,60.153
33.300,56.189
33.310,56.991
33.320,61.831
33.330,62.212
33.340,60.197
33.350,60.974
33.360,60.865
33.370,62.160
33.380,58.119
33.390,56.693
33.400,57.799
33.410,55.823
33.420,56.794
33.430,56.022
33.440,61.602
33.450,61.372
33.460,61.955
33.470,59.978
33.480,56.347
33.490,56.528
33.500,59.740
33.510,58.010
33.520,61.499
33.530,59.019
33.540,62.313
33.550,59.146
33.560,57.179
33.570,57.078
33.580,58.250
33.590,57.014
33.600,61.205
33.610,60.405
33.620,57.572
33.630,58.069
33.640,61.752
33.650,56.630
33.660,57.148
33.670,59.447
33.680,56.665
33.690,60.442
33.700,57.305
33.710,56.504
33.720,60.387
33.730,61.476
33.740,58.231
33.750,60.899
33.760,61.843
33.770,62.239
33.780,56.163
33.790,62.078
33.800,55.713
33.810,60.228
33.820,55.843
33.830,60.136
33.840,59.841
33.850,60.578
33.860,61.084
33.870,60.291
33.880,56.889
33.890,61.235
33.900,57.090
33.910,56.407
33.920,59.679
33.930,56.449
33.940,55.836
33.950,57.086
33.960,60.656
33.970,59.900
33.980,58.730
33.990,56.112
34.000,62.069
34.010,62.063
34.020,58.213
34.030,56.107
34.040,59.329
34.050,57.956
34.060,57.742
34.070,61.349
34.080,58.564
34.090,58.798
34.100,57.316
34.110,56.489
34.120,57.114
34.130,57.423
34.140,61.839
34.150,56.943
34.160,55.995
34.170,56.347
34.180,60.547
34.190,58.321
34.200,61.418
34.210,59.914
34.220,59.554
34.230,61.676
34.240,60.634
34.250,60.765
34.260,61.955
34.270,61.201
34.280,60.726
34.290,61.344
34.300,55.885
34.310,61.555
34.320,58.916
34.330,60.369
34.340,57.410
34.350,59.956
34.360,61.772
34.370,57.932
34.380,61.222
34.390,58.912
34.400,60.477
34.410,57.521
34.420,60.349
34.430,60.217
34.440,60.097
34.450,61.093
34.460,58.358
34.470,60.716
34.480,55.720
34.490,60.358
34.500,61.204
34.510,59.339
34.520,60.056
34.530,57.550
34.540,56.989
34.550,58.781
34.560,55.937
34.570,57.569
34.580,56.339
34.590,56.917
34.600,58.050
34.610,58.954
34.620,60.439
34.630,60.829
34.640,60.311
34.650,56.771
34.660,60.967
34.670,58.706
34.680,57.072
34.690,57.762
34.700,58.729
34.710,57.734
34.720,59.801
34.730,55.682
34.740,58.387
34.750,56.535
34.760,56.373
34.770,61.465
34.780,61.271
34.790,61.195
34.800,59.894
34.810,60.955
34.820,57.386
34.830,58.100
34.840,61.222
34.850,61.932
34.860,55.151
34.870,56.848
34.880,56.800
34.890,58.583
34.900,61.928
34.910,58.638
34.920,55.676
34.930,55.138
34.940,59.552
34.950,59.213
34.960,55.851
